Entity,Code,Year,Gas Consumption - TWh,Coal Consumption - TWh,Oil Consumption - TWh
United Kingdom,GBR,1972,270.6300964355469,866.9234619140625,1309.810546875
United Kingdom,GBR,1973,292.8085021972656,938.98291015625,1344.5008544921875
United Kingdom,GBR,1974,350.225830078125,826.660400390625,1248.8663330078125
United Kingdom,GBR,1975,366.9730224609375,831.6031494140625,1092.2396240234375
United Kingdom,GBR,1976,389.2444763183594,846.2685546875,1085.8421630859375
United Kingdom,GBR,1977,413.7139892578125,849.0481567382812,1094.934326171875
United Kingdom,GBR,1978,429.1353759765625,827.13720703125,1123.2586669921875
United Kingdom,GBR,1979,470.166015625,889.113525390625,1133.3359375
United Kingdom,GBR,1980,468.7704162597656,826.4859619140625,969.1239624023438
United Kingdom,GBR,1981,475.1203918457031,821.9967651367188,897.2700805664062
United Kingdom,GBR,1982,472.74786376953125,766.6380004882812,907.59912109375
United Kingdom,GBR,1983,492.7863464355469,773.7671508789062,872.7711181640625
United Kingdom,GBR,1984,504.172119140625,549.8198852539062,1072.84228515625
United Kingdom,GBR,1985,542.2254638671875,731.2827758789062,932.1647338867188
United Kingdom,GBR,1986,551.2503662109375,789.77001953125,934.2948608398438
United Kingdom,GBR,1987,566.1600341796875,809.0874633789062,908.5693969726562
United Kingdom,GBR,1988,539.2830810546875,785.3971557617188,966.5029907226562
United Kingdom,GBR,1989,527.0250854492188,755.9965209960938,987.9981079101562
United Kingdom,GBR,1990,548.73828125,755.3103637695312,1000.7211303710938
United Kingdom,GBR,1991,592.7694702148438,756.5896606445312,996.0562744140625
United Kingdom,GBR,1992,589.9201049804688,711.3838500976562,1007.1834106445312
United Kingdom,GBR,1993,672.2721557617188,619.4835815429688,1012.2387084960938
United Kingdom,GBR,1994,692.2525024414062,578.4064331054688,1001.66650390625
United Kingdom,GBR,1995,738.0863037109375,551.9132690429688,989.95361328125
United Kingdom,GBR,1996,859.8408203125,515.9765625,1014.6016235351562
United Kingdom,GBR,1997,884.182373046875,460.17584228515625,985.4432373046875
United Kingdom,GBR,1998,919.4049072265625,448.69122314453125,981.572998046875
United Kingdom,GBR,1999,978.8768920898438,398.9171447753906,967.8681030273438
United Kingdom,GBR,2000,1013.4171142578125,427.1477966308594,952.3345947265625
United Kingdom,GBR,2001,1008.5319213867188,452.54541015625,945.358154296875
United Kingdom,GBR,2002,995.3414916992188,415.3084716796875,941.5661010742188
United Kingdom,GBR,2003,998.091796875,443.1483459472656,952.8687133789062
United Kingdom,GBR,2004,1019.8790893554688,425.8915100097656,978.0473022460938
United Kingdom,GBR,2005,993.86572265625,435.302490234375,1012.8074340820312
United Kingdom,GBR,2006,942.6023559570312,476.0428771972656,1003.916259765625
United Kingdom,GBR,2007,953.005126953125,446.4471740722656,971.6062622070312
United Kingdom,GBR,2008,978.3252563476562,414.20367431640625,949.1448364257812
United Kingdom,GBR,2009,912.2369995117188,346.48779296875,902.0942993164062
United Kingdom,GBR,2010,984.9284057617188,359.69036865234375,888.187744140625
United Kingdom,GBR,2011,819.18505859375,365.75164794921875,873.2794799804688
United Kingdom,GBR,2012,768.9873657226562,453.0820617675781,848.0811767578125
United Kingdom,GBR,2013,763.257568359375,429.9972839355469,833.9727783203125
United Kingdom,GBR,2014,700.5550537109375,346.0422668457031,833.0631103515625
United Kingdom,GBR,2015,720.45458984375,268.35272216796875,856.3463745117188
United Kingdom,GBR,2016,806.7363891601562,128.8934326171875,884.2518310546875
United Kingdom,GBR,2017,785.4911499023438,105.34500885009766,885.647705078125
United Kingdom,GBR,2018,785.6603393554688,88.17528533935547,873.5584716796875
United Kingdom,GBR,2019,776.8565063476562,60.42913055419922,851.0213012695312
United Kingdom,GBR,2020,730.3012084960938,56.762657165527344,653.6114501953125
United Kingdom,GBR,2021,769.4754638671875,58.423152923583984,693.3045043945312
United States,USA,1965,4159.2060546875,3224.244140625,6414.47705078125
United States,USA,1966,4482.75634765625,3380.84619140625,6731.2451171875
United States,USA,1967,4733.1884765625,3316.99658203125,6988.7939453125
United States,USA,1968,5066.81494140625,3433.076416015625,7457.9609375
United States,USA,1969,5454.10693359375,3447.237548828125,7831.837890625
United States,USA,1970,5748.658203125,3414.659423828125,8176.19140625
United States,USA,1971,5926.5263671875,3229.20068359375,8461.68359375
United States,USA,1972,5986.96435546875,3362.42529296875,9119.9130859375
United States,USA,1973,5937.95947265625,3611.489990234375,9655.255859375
United States,USA,1974,5732.2470703125,3525.567138671875,9271.5068359375
United States,USA,1975,5261.53271484375,3525.54150390625,9049.8388671875
United States,USA,1976,5366.39013671875,3782.042236328125,9729.595703125
United States,USA,1977,5256.951171875,3876.1572265625,10271.533203125
United States,USA,1978,5275.384765625,3832.5771484375,10501.4140625
United States,USA,1979,5450.89794921875,4187.2841796875,10257.833984375
United States,USA,1980,5337.384765625,4293.97998046875,9453.4716796875
United States,USA,1981,5208.62890625,4428.93408203125,8812.7548828125
United States,USA,1982,4841.7099609375,4265.79638671875,8350.53125
United States,USA,1983,4542.23583984375,4425.291015625,8311.4755859375
United States,USA,1984,4851.572265625,4752.76025390625,8573.3173828125
United States,USA,1985,4669.54052734375,4866.30029296875,8540.4384765625
United States,USA,1986,4376.2041015625,4805.59912109375,8955.5888671875
United States,USA,1987,4652.74365234375,5013.8681640625,9142.1533203125
United States,USA,1988,4866.021484375,5247.1435546875,9520.8837890625
United States,USA,1989,5170.22021484375,5309.35595703125,9517.53125
United States,USA,1990,5170.60888671875,5337.99755859375,9306.9130859375
United States,USA,1991,5283.97216796875,5287.61376953125,9108.509765625
United States,USA,1992,5463.509765625,5324.03076171875,9297.38671875
United States,USA,1993,5599.41943359375,5522.45263671875,9376.044921875
United States,USA,1994,5731.0810546875,5543.14306640625,9619.7470703125
United States,USA,1995,5979.82958984375,5593.0537109375,9597.52734375
United States,USA,1996,6088.89794921875,5847.30078125,9947.1396484375
United States,USA,1997,6125.3154296875,5970.77783203125,10079.7685546875
United States,USA,1998,6021.791015625,6029.33837890625,10251.1123046875
United States,USA,1999,6042.62841796875,6020.09521484375,10537.0927734375
United States,USA,2000,6283.90673828125,6286.5361328125,10654.1337890625
United States,USA,2001,6006.580078125,6101.31591796875,10636.8486328125
United States,USA,2002,6201.1123046875,6098.4541015625,10642.4130859375
United States,USA,2003,6021.900390625,6214.537109375,10803.6826171875
United States,USA,2004,6046.27734375,6254.982421875,11197.8671875
United States,USA,2005,5951.9296875,6346.95703125,11214.078125
United States,USA,2006,5865.77783203125,6249.6826171875,11070.9091796875
United States,USA,2007,6241.38330078125,6333.849609375,11001.755859375
United States,USA,2008,6288.91162109375,6233.0546875,10273.6953125
United States,USA,2009,6176.28125,5482.37646484375,9737.244140625
United States,USA,2010,6481.9345703125,5800.54150390625,9891.2275390625
United States,USA,2011,6582.10791015625,5473.0712890625,9694.556640625
United States,USA,2012,6881.2275390625,4838.40478515625,9472.587890625
United States,USA,2013,7070.228515625,5022.271484375,9627.552734375
United States,USA,2014,7222.6044921875,5010.85595703125,9693.265625
United States,USA,2015,7435.794921875,4329.07763671875,9890.71875
United States,USA,2016,7490.9892578125,3960.7412109375,9961.576171875
United States,USA,2017,7399.92236328125,3852.592529296875,10057.775390625
United States,USA,2018,8217.150390625,3689.458740234375,10299.73046875
United States,USA,2019,8506.9169921875,3150.4599609375,10283.9326171875
United States,USA,2020,8319.025390625,2556.181640625,9032.3974609375
United States,USA,2021,8267.1748046875,2936.548095703125,9813.041015625
Upper-middle-income countries,,1965,1508.6318359375,5300.96728515625,3168.47119140625
Upper-middle-income countries,,1966,1672.480712890625,5528.2080078125,3432.74853515625
Upper-middle-income countries,,1967,1818.97119140625,5446.791015625,3697.531494140625
Upper-middle-income countries,,1968,1959.9764404296875,5433.2470703125,3988.435546875
Upper-middle-income countries,,1969,2127.60205078125,5768.6455078125,4305.7802734375
Upper-middle-income countries,,1970,2324.38671875,6190.11865234375,4748.3212890625
Upper-middle-income countries,,1971,2536.556640625,6582.2890625,5160.29638671875
Upper-middle-income countries,,1972,2676.546142578125,6830.14306640625,5636.3662109375
Upper-middle-income countries,,1973,2913.700439453125,6939.93310546875,6187.78759765625
Upper-middle-income countries,,1974,3097.57861328125,6971.474609375,6721.53125
Upper-middle-income countries,,1975,3378.850830078125,7426.0546875,7084.92138671875
Upper-middle-income countries,,1976,3719.1806640625,7501.83935546875,7478.2470703125
Upper-middle-income countries,,1977,3986.550537109375,7883.0166015625,7822.3349609375
Upper-middle-income countries,,1978,4289.58740234375,8172.62744140625,8359.73046875
Upper-middle-income countries,,1979,4551.89794921875,8365.482421875,8558.7236328125
Upper-middle-income countries,,1980,4703.7216796875,8434.9296875,8740.9990234375
Upper-middle-income countries,,1981,4949.20166015625,8490.4375,8719.9052734375
Upper-middle-income countries,,1982,5327.38037109375,8832.263671875,8697.486328125
Upper-middle-income countries,,1983,5678.25537109375,9163.9921875,8610.966796875
Upper-middle-income countries,,1984,6135.947265625,9558.7431640625,8697.3388671875
Upper-middle-income countries,,1985,5052.26611328125,8890.3037109375,7486.0029296875
Upper-middle-income countries,,1986,5219.08642578125,9227.7353515625,7735.69482421875
Upper-middle-income countries,,1987,5485.25537109375,9759.7841796875,7964.10791015625
Upper-middle-income countries,,1988,5786.52880859375,10200.986328125,8114.0888671875
Upper-middle-income countries,,1989,5915.001953125,10369.802734375,8294.111328125
Upper-middle-income countries,,1990,5972.7197265625,10206.2255859375,8399.5087890625
Upper-middle-income countries,,1991,6077.57177734375,10309.8486328125,8376.0830078125
Upper-middle-income countries,,1992,5941.8837890625,10510.2275390625,8461.361328125
Upper-middle-income countries,,1993,5910.8271484375,10729.958984375,8238.384765625
Upper-middle-income countries,,1994,5647.47314453125,11028.705078125,8129.9697265625
Upper-middle-income countries,,1995,5581.99169921875,11057.2548828125,8106.63037109375
Upper-middle-income countries,,1996,5733.115234375,11417.033203125,8207.7568359375
Upper-middle-income countries,,1997,5437.24169921875,11159.5087890625,8602.587890625
Upper-middle-income countries,,1998,5654.08544921875,10959.0068359375,8501.80078125
Upper-middle-income countries,,1999,5737.02783203125,11169.609375,8543.1953125
Upper-middle-income countries,,2000,5950.166015625,11358.2080078125,8849.296875
Upper-middle-income countries,,2001,6123.41162109375,11790.95703125,8931.7509765625
Upper-middle-income countries,,2002,6259.34716796875,12657.3515625,9096.02734375
Upper-middle-income countries,,2003,6611.68212890625,14636.15234375,9534.1728515625
Upper-middle-income countries,,2004,6975.169921875,16611.802734375,10296.4765625
Upper-middle-income countries,,2005,7336.29638671875,18747.7109375,10427.9453125
Upper-middle-income countries,,2006,7828.73681640625,20431.0859375,10821.9912109375
Upper-middle-income countries,,2007,8154.03564453125,22044.5390625,11148.27734375
Upper-middle-income countries,,2008,8348.2626953125,22578.251953125,11327.171875
Upper-middle-income countries,,2009,8155.6962890625,23285.396484375,11354.6142578125
Upper-middle-income countries,,2010,8828.4296875,24156.61328125,12260.4345703125
Upper-middle-income countries,,2011,9382.2998046875,26093.95703125,12768.6337890625
Upper-middle-income countries,,2012,9711.1884765625,26430.849609375,13328.1650390625
Upper-middle-income countries,,2013,9990.578125,26729.06640625,13726.509765625
Upper-middle-income countries,,2014,10244.1748046875,26811.02734375,14066.59375
Upper-middle-income countries,,2015,10296.271484375,26335.716796875,14414.236328125
Upper-middle-income countries,,2016,10545.666015625,26194.4609375,14747.853515625
Upper-middle-income countries,,2017,11090.880859375,26318.14453125,15114.1240234375
Upper-middle-income countries,,2018,11828.728515625,26502.1328125,15504.9892578125
Upper-middle-income countries,,2019,12008.974609375,26674.11328125,15819.8271484375
Upper-middle-income countries,,2020,11855.0263671875,26582.701171875,15004.2080078125
Upper-middle-income countries,,2021,13142.0029296875,27708.5546875,15970.2841796875
Uzbekistan,UZB,1985,311.3786926269531,17.3051700592041,122.28917694091797
Uzbekistan,UZB,1986,300.1731872558594,19.59075927734375,124.64933776855469
Uzbekistan,UZB,1987,314.29364013671875,16.325632095336914,126.37370300292969
Uzbekistan,UZB,1988,309.8739013671875,17.95819664001465,130.87887573242188
Uzbekistan,UZB,1989,327.533935546875,20.243783950805664,132.40621948242188
Uzbekistan,UZB,1990,348.6388854980469,21.22332191467285,131.38824462890625
Uzbekistan,UZB,1991,351.3740234375,19.42097282409668,126.03582000732422
Uzbekistan,UZB,1992,353.13433837890625,15.280792236328125,100.93168640136719
Uzbekistan,UZB,1993,384.9148254394531,12.430336952209473,105.67034912109375
Uzbekistan,UZB,1994,391.0948791503906,12.554410934448242,90.05535125732422
Uzbekistan,UZB,1995,400.81451416015625,10.373732566833496,78.90254974365234
Uzbekistan,UZB,1996,417.3399963378906,9.691662788391113,78.1435775756836
Uzbekistan,UZB,1997,409.35125732421875,9.628582000732422,82.92350006103516
Uzbekistan,UZB,1998,410.98748779296875,9.655121803283691,80.34062957763672
Uzbekistan,UZB,1999,476.2449951171875,9.651782035827637,84.4703140258789
Uzbekistan,UZB,2000,486.7362365722656,11.003521919250488,84.4241714477539
Uzbekistan,UZB,2001,490.58624267578125,9.223589897155762,84.04878234863281
Uzbekistan,UZB,2002,505.21624755859375,9.822983741760254,83.65217590332031
Uzbekistan,UZB,2003,455.4549865722656,7.661994934082031,81.58111572265625
Uzbekistan,UZB,2004,460.1712646484375,10.354310035705566,74.4360122680664
Uzbekistan,UZB,2005,469.21875,9.831249237060547,63.850955963134766
Uzbekistan,UZB,2006,433.02874755859375,10.69414234161377,66.48725891113281
Uzbekistan,UZB,2007,468.3525085449219,9.21025562286377,68.48242950439453
Uzbekistan,UZB,2008,441.3062438964844,11.631370544433594,63.92184066772461
Uzbekistan,UZB,2009,440.728759765625,11.072576522827148,55.23099136352539
Uzbekistan,UZB,2010,440.44000244140625,9.231049537658691,58.788787841796875
Uzbekistan,UZB,2011,473.563720703125,9.882211685180664,59.73533248901367
Uzbekistan,UZB,2012,462.385009765625,13.37236213684082,49.89118576049805
Uzbekistan,UZB,2013,461.51873779296875,19.969480514526367,46.77399444580078
Uzbekistan,UZB,2014,485.4849853515625,18.376455307006836,43.20782470703125
Uzbekistan,UZB,2015,463.4437561035156,14.784921646118164,43.66205978393555
Uzbekistan,UZB,2016,433.2689208984375,17.46457862854004,45.93290328979492
Uzbekistan,UZB,2017,447.8213195800781,16.49172592163086,46.240909576416016
Uzbekistan,UZB,2018,443.9763488769531,23.624330520629883,50.448726654052734
Uzbekistan,UZB,2019,445.9819641113281,20.91285514831543,50.65603256225586
Uzbekistan,UZB,2020,435.5552978515625,28.6590576171875,43.651729583740234
Uzbekistan,UZB,2021,464.27447509765625,20.416181564331055,47.61524963378906
Venezuela,VEN,1965,75.1802978515625,0.23260000348091125,112.02376556396484
Venezuela,VEN,1966,78.83219909667969,0.2442300021648407,110.10530090332031
Venezuela,VEN,1967,86.38020324707031,0.25586000084877014,112.34215545654297
Venezuela,VEN,1968,89.16629791259766,0.2674899995326996,122.3733139038086
Venezuela,VEN,1969,91.76370239257812,0.27911999821662903,120.8976058959961
Venezuela,VEN,1970,85.58100128173828,0.27911999821662903,126.47978210449219
Venezuela,VEN,1971,82.93920135498047,1.6594150066375732,127.67509460449219
Venezuela,VEN,1972,82.439697265625,1.7482333183288574,139.2527618408203
Venezuela,VEN,1973,101.55390167236328,3.1681630611419678,152.88780212402344
Venezuela,VEN,1974,107.32589721679688,2.372729539871216,153.03565979003906
Venezuela,VEN,1975,104.3843994140625,2.9296553134918213,163.22598266601562
Venezuela,VEN,1976,129.40379333496094,1.92160165309906,162.08639526367188
Venezuela,VEN,1977,141.2530517578125,2.9777801036834717,181.6640167236328
Venezuela,VEN,1978,142.53509521484375,0.9173744320869446,190.12606811523438
Venezuela,VEN,1979,159.64019775390625,1.9123674631118774,203.99371337890625
Venezuela,VEN,1980,164.34104919433594,1.8214788436889648,246.92776489257812
Venezuela,VEN,1981,165.2290496826172,1.7995216846466064,261.6384582519531
Venezuela,VEN,1982,176.30130004882812,1.0270802974700928,258.5841979980469
Venezuela,VEN,1983,173.60400390625,1.4372122287750244,252.51303100585938
Venezuela,VEN,1984,192.02999877929688,1.5723527669906616,236.95323181152344
Venezuela,VEN,1985,192.31304931640625,2.0818979740142822,242.40806579589844
Venezuela,VEN,1986,211.72140502929688,2.315044403076172,252.81495666503906
Venezuela,VEN,1987,206.31570434570312,3.041128635406494,240.25775146484375
Venezuela,VEN,1988,211.21080017089844,2.2106189727783203,248.7648468017578
Venezuela,VEN,1989,216.87179565429688,6.069894790649414,242.61265563964844
Venezuela,VEN,1990,243.81704711914062,5.382201194763184,244.9971923828125
Venezuela,VEN,1991,243.11219787597656,0,232.8188934326172
Venezuela,VEN,1992,239.94869995117188,0.04244944453239441,277.8436279296875
Venezuela,VEN,1993,258.951904296875,0.3311060965061188,250.9823455810547
Venezuela,VEN,1994,273.8980407714844,0.6452441811561584,280.1388244628906
Venezuela,VEN,1995,305.2611083984375,0.05942916497588158,269.9395446777344
Venezuela,VEN,1996,330.01409912109375,0.1867777705192566,219.436767578125
Venezuela,VEN,1997,342.2130126953125,0.3990252912044525,237.40267944335938
