"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
4.660209912E1;2.903961182E-2;-1.032852173E-2;-9.788594513E0;9.788643038E0
4.661214013E1;7.783813477E-3;-1.691482544E-2;-9.807006226E0;9.807023902E0
4.662218213E1;3.592529297E-3;6.137237549E-3;-9.815987549E0;9.815990125E0
4.663222313E1;1.302291870E-2;3.742218018E-3;-9.812993774E0;9.813003129E0
4.664226412E1;2.424957275E-2;-6.885681152E-3;-9.815837860E0;9.815870229E0
4.665230613E1;4.281097412E-2;7.783813477E-3;-9.800270233E0;9.800366830E0
4.666234712E1;5.358856201E-2;1.886077881E-2;-9.816885681E0;9.817050063E0
4.667238813E1;5.239105225E-2;1.062789917E-2;-9.812993774E0;9.813139385E0
4.668243012E1;4.281097412E-2;-7.933502197E-3;-9.780062256E0;9.780159173E0
4.669247113E1;2.320175171E-2;-1.137634277E-2;-9.748028870E0;9.748063120E0
4.670251213E1;7.484436035E-4;-1.317260742E-2;-9.783654785E0;9.783663682E0
4.671255312E1;2.454895020E-2;-2.859054565E-2;-9.782008209E0;9.782080795E0
4.672259512E1;8.981323242E-3;-1.586700439E-2;-9.785151672E0;9.785168659E0
4.673263612E1;2.694396973E-2;-2.963836670E-2;-9.776918793E0;9.777000843E0
4.674267713E1;3.727249146E-2;-3.143463135E-2;-9.807155914E0;9.807277120E0
4.675271913E1;5.284011841E-2;-2.020797729E-2;-9.797875214E0;9.798038535E0
4.676276013E1;1.362167358E-2;-1.466949463E-2;-9.774823151E0;9.774843649E0
4.677280112E1;-1.197509766E-3;-2.664459229E-2;-9.752369843E0;9.752406314E0
4.678284313E1;-7.484436035E-4;-4.640350342E-3;-9.794731750E0;9.794732878E0
4.679288412E1;9.430389404E-3;-1.960922241E-2;-9.805509338E0;9.805533481E0
4.680292513E1;3.248245239E-2;-3.742218018E-2;-9.811496887E0;9.811622022E0
4.681296613E1;5.673202515E-2;-2.963836670E-2;-9.777966614E0;9.778176111E0
4.682300813E1;5.673202515E-2;-1.571731567E-2;-9.817933502E0;9.818109992E0
4.683304913E1;3.981719971E-2;-7.185058594E-3;-9.816137238E0;9.816220622E0
4.684309012E1;3.128494263E-2;-2.769241333E-2;-9.801916809E0;9.802005853E0
4.685313212E1;2.380050659E-2;-3.158432007E-2;-9.780960388E0;9.781040341E0
4.686317312E1;1.152603149E-2;-2.679428101E-2;-9.823172607E0;9.823215912E0
4.687321429E1;1.945953369E-3;-1.945953369E-2;-9.827064514E0;9.827083974E0
4.688325629E1;1.466949463E-2;-1.347198486E-3;-9.841883698E0;9.841894722E0
4.689329729E1;3.742218018E-2;4.490661621E-4;-9.796528015E0;9.796599500E0
4.690333829E1;1.930984497E-2;3.218307495E-2;-9.805359650E0;9.805431479E0
4.691337929E1;3.891906738E-3;1.960922241E-2;-9.821376343E0;9.821396690E0
4.692342129E1;5.688171387E-3;2.874023438E-2;-9.832004242E0;9.832047893E0
4.693346229E1;9.580078125E-3;8.232879639E-3;-9.796528015E0;9.796536159E0
4.694350329E1;3.592529297E-2;1.347198486E-2;-9.815987549E0;9.816062534E0
4.695354529E1;4.849914551E-2;-1.496887207E-4;-9.825567627E0;9.825687324E0
4.696358629E1;6.945556641E-2;-1.691482544E-2;-9.836943970E0;9.837203711E0
4.697362729E1;7.349716187E-2;-1.841171265E-2;-9.813742218E0;9.814034703E0
4.698366929E1;6.077362061E-2;-2.514770508E-2;-9.831255798E0;9.831475800E0
4.699371029E1;3.861968994E-2;-2.963836670E-2;-9.834548950E0;9.834669439E0
4.700375129E1;2.320175171E-2;-5.194198608E-2;-9.839039612E0;9.839204072E0
4.701379229E1;2.380050659E-2;-5.763015747E-2;-9.816586304E0;9.816784319E0
4.702383429E1;-1.032852173E-2;-5.478607178E-2;-9.808802490E0;9.808960928E0
4.703387529E1;-8.981323242E-4;-7.005432129E-2;-9.815688171E0;9.815938197E0
4.704391629E1;2.439926147E-2;-5.523513794E-2;-9.827663269E0;9.827848777E0
4.705395829E1;1.571731567E-2;-4.370910645E-2;-9.782157898E0;9.782268176E0
4.706399929E1;2.020797729E-2;-3.981719971E-2;-9.769883423E0;9.769985459E0
4.707404029E1;1.990859985E-2;-7.933502197E-3;-9.794432373E0;9.794455820E0
4.708408229E1;2.844085693E-2;-5.388793945E-3;-9.820029144E0;9.820071808E0
4.709412329E1;2.948867798E-2;-1.242416382E-2;-9.823022919E0;9.823075038E0
4.710416429E1;2.559677124E-2;-6.735992432E-3;-9.813293152E0;9.813328847E0
4.711420529E1;1.781295776E-2;-1.242416382E-2;-9.846374359E0;9.846398310E0
4.712424729E1;2.469863892E-2;-2.933898926E-2;-9.840686188E0;9.840760918E0
4.713428829E1;-6.137237549E-3;-1.781295776E-2;-9.810598755E0;9.810616846E0
4.714432929E1;4.340972900E-3;-1.901046753E-2;-9.813592529E0;9.813611903E0
4.715437129E1;6.286926270E-3;-1.496887207E-4;-9.849368134E0;9.849370141E0
4.716441229E1;6.735992432E-3;-7.185058594E-3;-9.830357666E0;9.830362600E0
4.717445329E1;3.607498169E-2;-1.646575928E-2;-9.845027161E0;9.845107024E0
4.718449529E1;4.236190796E-2;-1.437011719E-2;-9.837243347E0;9.837345054E0
4.719453629E1;1.766326904E-2;-3.293151855E-3;-9.852960663E0;9.852977046E0
4.720457729E1;3.128494263E-2;1.392105103E-2;-9.845326538E0;9.845386086E0
4.721461829E1;2.409988403E-2;1.167572021E-2;-9.831555176E0;9.831591646E0
4.722466029E1;3.188369751E-2;1.362167358E-2;-9.800270233E0;9.800331564E0
4.723470129E1;2.589614868E-2;1.721420288E-2;-9.816286926E0;9.816336178E0
4.724474229E1;2.769241333E-2;1.347198486E-2;-9.828411713E0;9.828459959E0
4.725478429E1;3.772155762E-2;-2.694396973E-3;-9.818232880E0;9.818305712E0
4.726482529E1;4.999603271E-2;-2.694396973E-3;-9.794731750E0;9.794859720E0
4.727486629E1;4.685256958E-2;1.945953369E-3;-9.824070740E0;9.824182656E0
4.728490729E1;3.697311401E-2;5.089416504E-3;-9.826016693E0;9.826087572E0
4.729494929E1;-8.981323242E-4;1.676513672E-2;-9.844278717E0;9.844293034E0
4.730499029E1;-4.191284180E-3;3.143463135E-2;-9.817783813E0;9.817835032E0
4.731503129E1;-1.422042847E-2;3.218307495E-2;-9.822723541E0;9.822786557E0
4.732507329E1;-8.083190918E-3;6.212081909E-2;-9.831704865E0;9.831904438E0
4.733511429E1;9.580078125E-3;1.796264648E-2;-9.848470001E0;9.848491042E0
4.734515529E1;5.493576050E-2;-6.286926270E-3;-9.765692139E0;9.765848678E0
4.735519729E1;9.190887451E-2;-3.113525391E-2;-9.764494629E0;9.764976805E0
4.736523829E1;1.353186035E-1;-4.819976807E-2;-9.752369843E0;9.753427699E0
4.737527929E1;1.445993042E-1;-6.361770630E-2;-9.757459259E0;9.758738001E0
4.738532029E1;1.734892273E-1;-7.903564453E-2;-9.737700348E0;9.739566377E0
4.739536229E1;1.633103943E-1;-7.289840698E-2;-9.768835602E0;9.770472531E0
4.740540329E1;1.380130005E-1;-4.715194702E-2;-9.765392761E0;9.766481796E0
4.741544429E1;7.694000244E-2;-4.206253052E-2;-9.802066498E0;9.802458704E0
4.742548629E1;-2.948867798E-2;-1.377136230E-2;-9.832453308E0;9.832507172E0
4.743552729E1;-1.416055298E-1;1.451980591E-2;-9.861492920E0;9.862520244E0
4.744556829E1;-1.618135071E-1;1.721420288E-2;-9.861792297E0;9.863134758E0
4.745561029E1;-1.887574768E-1;1.122665405E-2;-9.894723816E0;9.896530443E0
4.746565129E1;-1.707948303E-1;-2.095642090E-2;-9.831555176E0;9.833060928E0
4.747569229E1;-3.577560425E-2;-2.694396973E-2;-9.784552917E0;9.784655419E0
4.748573329E1;7.798782349E-2;-1.721420288E-2;-9.791438599E0;9.791764308E0
4.749577529E1;1.660047913E-1;-8.681945801E-3;-9.797276459E0;9.798686594E0
4.750581629E1;2.104623413E-1;-2.290237427E-2;-9.755064240E0;9.757361182E0
4.751585729E1;2.056723022E-1;3.442840576E-3;-9.772577820E0;9.774742462E0
4.752589929E1;9.550140381E-2;-7.783813477E-3;-9.805808716E0;9.806276851E0
4.753594029E1;1.152603149E-2;4.340972900E-3;-9.826316071E0;9.826323789E0
4.754598129E1;-5.733078003E-2;1.227447510E-2;-9.812245331E0;9.812420492E0
4.755602229E1;-9.639953613E-2;2.365081787E-2;-9.804162140E0;9.804664579E0
4.756606429E1;-4.415817261E-2;1.616638184E-2;-9.784702606E0;9.784815603E0
4.757610529E1;1.451980591E-2;-3.143463135E-3;-9.795480194E0;9.795491460E0
4.758614629E1;8.577163696E-2;-4.775070190E-2;-9.773475952E0;9.773968953E0
4.759618829E1;1.363664246E-1;-1.230441284E-1;-9.770033112E0;9.771759445E0
4.760622929E1;1.199006653E-1;-1.303788757E-1;-9.829908600E0;9.831504356E0
4.761627029E1;4.999603271E-2;-1.023870850E-1;-9.833052063E0;9.833712198E0
4.762631229E1;-2.080673218E-2;-2.559677124E-2;-9.845925293E0;9.845980550E0
4.763635329E1;-5.269042969E-2;6.436614990E-2;-9.827663269E0;9.828015294E0
4.764639429E1;-7.020401001E-2;8.487350464E-2;-9.846524048E0;9.847140089E0
4.765643529E1;-2.335144043E-2;4.400848389E-2;-9.789941711E0;9.790068475E0
4.766647729E1;2.859054565E-2;4.715194702E-2;-9.779164124E0;9.779319592E0
4.767651829E1;5.972579956E-2;2.619552612E-2;-9.741143188E0;9.741361506E0
4.768655929E1;3.113525391E-2;1.362167358E-2;-9.805060272E0;9.805119168E0
4.769660129E1;-1.496887207E-3;-3.592529297E-3;-9.854008484E0;9.854009252E0
4.770664229E1;3.742218018E-3;-3.038681030E-2;-9.885293427E0;9.885340838E0
4.771668329E1;3.068618774E-2;-4.370910645E-2;-9.823921051E0;9.824066212E0
4.772672529E1;8.217910767E-2;-3.592529297E-2;-9.836045837E0;9.836454735E0
4.773676629E1;1.112187195E-1;-3.876937866E-2;-9.817185059E0;9.817891583E0
4.774680729E1;9.116043091E-2;-2.754272461E-2;-9.781858521E0;9.782322063E0
4.775684829E1;1.047821045E-2;1.212478638E-2;-9.749974823E0;9.749987992E0
4.776689029E1;-1.811233521E-2;2.125579834E-2;-9.786648560E0;9.786688403E0
4.777693129E1;1.047821045E-3;2.454895020E-2;-9.772877197E0;9.772908086E0
4.778697229E1;9.325607300E-2;2.769241333E-2;-9.766739960E0;9.767224427E0
4.779701429E1;1.498384094E-1;2.290237427E-2;-9.768835602E0;9.770011519E0
4.780705529E1;7.933502197E-2;2.125579834E-2;-9.791887665E0;9.792232120E0
4.781709629E1;-2.634521484E-2;1.047821045E-2;-9.882299652E0;9.882340324E0
4.782713729E1;-1.249900818E-1;-1.152603149E-2;-9.933343506E0;9.934136529E0
4.783717929E1;-1.586700439E-1;-5.089416504E-3;-9.853409729E0;9.854688497E0
4.784722029E1;-1.019380188E-1;-1.901046753E-2;-9.835746460E0;9.836293061E0
4.785726129E1;-5.388793945E-3;-3.861968994E-2;-9.773625641E0;9.773703427E0
4.786730329E1;8.517288208E-2;-4.520599365E-2;-9.779313812E0;9.779789192E0
4.787734400E1;1.995350647E-1;-7.439529419E-2;-9.744436340E0;9.746762975E0
4.788738500E1;2.278262329E-1;-9.295669556E-2;-9.790091400E0;9.793183107E0
4.789742700E1;1.586700439E-1;-7.619155884E-2;-9.856403503E0;9.857975013E0
4.790746800E1;4.535568237E-2;-6.047424316E-2;-9.922565918E0;9.922853857E0
4.791750900E1;1.945953369E-3;-5.613327026E-2;-9.873168640E0;9.873328402E0
4.792755000E1;4.610412598E-2;-1.005908203E-1;-9.826016693E0;9.826639718E0
4.793759200E1;8.158035278E-2;-1.124162292E-1;-9.738448792E0;9.739439287E0
4.794763300E1;6.661148071E-2;-1.282832336E-1;-9.719288635E0;9.720363432E0
4.795767400E1;5.284011841E-2;-1.234931946E-1;-9.745334473E0;9.746260136E0
4.796771600E1;-1.032852173E-2;-9.804611206E-2;-9.805808716E0;9.806304314E0
4.797775700E1;-4.056564331E-2;-7.484436035E-2;-9.900112610E0;9.900478622E0
4.798779800E1;-1.466949463E-2;-7.753875732E-2;-9.946366425E0;9.946679471E0
4.799783900E1;1.556762695E-2;-4.251159668E-2;-9.870324554E0;9.870428380E0
4.800788100E1;7.679031372E-2;-2.230361938E-2;-9.825268250E0;9.825593640E0
4.801792200E1;1.089733887E-1;3.442840576E-3;-9.793234863E0;9.793841746E0
4.802796300E1;9.849517822E-2;3.338058472E-2;-9.758357391E0;9.758911545E0
4.803800500E1;1.496887207E-4;4.251159668E-2;-9.785900116E0;9.785992455E0
4.804804600E1;1.362167358E-2;9.924362183E-2;-9.771230621E0;9.771744097E0
4.805808700E1;-5.568420410E-2;1.996847534E-1;-9.742340698E0;9.744546014E0
4.806812900E1;-4.700225830E-2;2.149530029E-1;-9.770332489E0;9.772809778E0
4.807817000E1;-2.230361938E-2;1.263372803E-1;-9.824669495E0;9.825507073E0
4.808821100E1;-2.499801636E-2;3.802093506E-2;-9.821975098E0;9.822080498E0
4.809825200E1;2.035766602E-2;-4.834945679E-2;-9.888586578E0;9.888725733E0
4.810829400E1;6.361770630E-2;-4.610412598E-2;-9.879605255E0;9.879917651E0
4.811833500E1;8.352630615E-2;-6.721023560E-2;-9.836494904E0;9.837079132E0
4.812837600E1;8.816665649E-2;-7.798782349E-2;-9.835147705E0;9.835852065E0
4.813841800E1;4.445755005E-2;-7.140151978E-2;-9.856403503E0;9.856762383E0
4.814845900E1;1.496887207E-3;-4.041595459E-2;-9.832602997E0;9.832686173E0
4.815850000E1;-4.340972900E-3;-7.484436035E-4;-9.855205994E0;9.855206978E0
4.816854100E1;-5.538482666E-3;7.050338745E-2;-9.807604980E0;9.807859953E0
4.817858300E1;-5.089416504E-3;8.696914673E-2;-9.827214203E0;9.827600344E0
4.818862400E1;-9.729766846E-3;9.205856323E-2;-9.816735992E0;9.817172454E0
4.819866500E1;-9.729766846E-3;7.095245361E-2;-9.825118561E0;9.825379568E0
4.820870700E1;-2.544708252E-3;2.454895020E-2;-9.782756653E0;9.782787785E0
4.821874800E1;-3.592529297E-3;4.340972900E-3;-9.815688171E0;9.815689789E0
4.822878900E1;1.616638184E-2;-3.098556519E-2;-9.833650818E0;9.833712924E0
4.823883100E1;4.939727783E-2;-4.715194702E-2;-9.808353424E0;9.808591147E0
4.824887200E1;5.134323120E-2;-4.086502075E-2;-9.764794006E0;9.765014494E0
4.825891300E1;4.894821167E-2;-3.772155762E-2;-9.817035370E0;9.817229869E0
4.826895400E1;6.316864014E-2;-8.232879639E-3;-9.792636108E0;9.792843306E0
4.827899600E1;8.098159790E-2;-2.424957275E-2;-9.763297119E0;9.763663078E0
4.828903700E1;1.669029236E-1;-4.760101318E-2;-9.723928986E0;9.725477745E0
4.829907800E1;1.642085266E-1;-5.074447632E-2;-9.733808441E0;9.735325686E0
4.830912000E1;1.417552185E-1;-5.972579956E-2;-9.768236847E0;9.769447928E0
4.831916100E1;1.044827271E-1;-7.888595581E-2;-9.815688171E0;9.816561206E0
4.832920200E1;6.197113037E-2;-6.855743408E-2;-9.786049805E0;9.786486158E0
4.833924300E1;2.095642090E-3;-9.924362183E-2;-9.855505371E0;9.856005266E0
4.834928500E1;-1.017883301E-2;-8.397537231E-2;-9.879156189E0;9.879518332E0
4.835932600E1;-1.242416382E-2;-9.235794067E-2;-9.845027161E0;9.845468203E0
4.836936700E1;-1.377136230E-2;-8.696914673E-2;-9.815837860E0;9.816232790E0
4.837940900E1;5.987548828E-3;-4.730163574E-2;-9.799821167E0;9.799937153E0
4.838945000E1;-4.041595459E-3;3.577560425E-2;-9.771679688E0;9.771746013E0
4.839949100E1;-3.143463135E-3;1.484912109E-1;-9.799970856E0;9.801096280E0
4.840953200E1;1.152603149E-2;1.698966980E-1;-9.755662994E0;9.757149081E0
4.841957400E1;2.604583740E-2;1.442999268E-1;-9.767937469E0;9.769037991E0
4.842961500E1;2.050735474E-2;7.095245361E-2;-9.812095642E0;9.812373601E0
4.843965600E1;3.128494263E-2;-2.604583740E-2;-9.854457550E0;9.854541630E0
4.844969800E1;2.140548706E-2;-8.427474976E-2;-9.849966888E0;9.850350660E0
4.845973900E1;4.505630493E-2;-1.118174744E-1;-9.819879456E0;9.820619417E0
4.846978000E1;3.143463135E-2;-1.001417542E-1;-9.823322296E0;9.823883012E0
4.847982200E1;5.433700562E-2;-1.070274353E-1;-9.800569611E0;9.801304611E0
4.848986300E1;3.517684937E-2;-8.083190918E-2;-9.799970856E0;9.800367339E0
4.849990400E1;-6.167175293E-2;-1.826202393E-2;-9.776469727E0;9.776681299E0
4.850994500E1;-4.805007935E-2;2.799179077E-2;-9.765692139E0;9.765850465E0
4.851998700E1;9.370513916E-2;6.586303711E-3;-9.754315796E0;9.754768100E0
4.853002800E1;1.639091492E-1;-1.272354126E-2;-9.752519531E0;9.753905131E0
4.854006900E1;5.179229736E-2;-3.218307495E-2;-9.794582062E0;9.794771869E0
4.855011100E1;-4.550537109E-2;-3.038681030E-2;-9.874066772E0;9.874218385E0
4.856015200E1;-6.885681152E-3;-2.140548706E-2;-9.870623932E0;9.870649544E0
4.857019300E1;6.286926270E-2;-9.280700684E-3;-9.791588287E0;9.791794517E0
4.858023400E1;8.891510010E-2;-4.041595459E-3;-9.758357391E0;9.758763303E0
4.859027600E1;1.197509766E-2;3.173400879E-2;-9.790390778E0;9.790449531E0
4.860031700E1;-3.891906738E-3;3.772155762E-2;-9.808952179E0;9.809025482E0
4.861035800E1;-8.382568359E-3;1.960922241E-2;-9.822573853E0;9.822597003E0
4.862040000E1;2.050735474E-2;-5.837860107E-3;-9.804012451E0;9.804035637E0
4.863044100E1;4.685256958E-2;-1.841171265E-2;-9.816735992E0;9.816865065E0
4.864048200E1;5.179229736E-2;-3.682342529E-2;-9.821526031E0;9.821731619E0
4.865052400E1;3.682342529E-2;-4.445755005E-2;-9.845625916E0;9.845795149E0
4.866056500E1;4.146377563E-2;-3.367996216E-2;-9.800569611E0;9.800715192E0
4.867060600E1;1.197509766E-2;-2.529739380E-2;-9.814191284E0;9.814231194E0
4.868064700E1;3.293151855E-2;-4.056564331E-2;-9.832902374E0;9.833041196E0
4.869068900E1;3.876937866E-2;-4.610412598E-2;-9.845476227E0;9.845660505E0
4.870073000E1;3.113525391E-2;-3.382965088E-2;-9.812993774E0;9.813101480E0
4.871077100E1;3.817062378E-2;-3.008743286E-2;-9.844877472E0;9.844997445E0
4.872081300E1;4.565505981E-2;-7.484436035E-3;-9.846524048E0;9.846632735E0
4.873085400E1;2.903961182E-2;-1.347198486E-3;-9.827214203E0;9.827257201E0
4.874089500E1;5.134323120E-2;1.317260742E-2;-9.802814941E0;9.802958248E0
4.875093600E1;1.945953369E-2;1.796264648E-3;-9.828112335E0;9.828131764E0
4.876097800E1;-7.484436035E-3;8.981323242E-4;-9.823921051E0;9.823923943E0
4.877101900E1;2.694396973E-3;-2.380050659E-2;-9.836943970E0;9.836973131E0
4.878106000E1;2.095642090E-2;-3.023712158E-2;-9.785151672E0;9.785220831E0
4.879110200E1;1.601669312E-2;-3.921844482E-2;-9.806856537E0;9.806948035E0
4.880114300E1;2.335144043E-2;-1.526824951E-2;-9.818532257E0;9.818571897E0
4.881118400E1;2.888992310E-2;-2.679428101E-2;-9.820178833E0;9.820257882E0
4.882122600E1;2.290237427E-2;-2.754272461E-2;-9.806706848E0;9.806772268E0
4.883126700E1;5.403762817E-2;-3.592529297E-2;-9.796977081E0;9.797191976E0
4.884130800E1;4.011657715E-2;-1.676513672E-2;-9.817933502E0;9.818029775E0
4.885134900E1;3.427871704E-2;-6.885681152E-3;-9.820178833E0;9.820241074E0
4.886139100E1;-8.981323242E-4;7.484436035E-4;-9.811047821E0;9.811047891E0
4.887143200E1;-4.191284180E-3;-7.783813477E-3;-9.828711090E0;9.828715066E0
4.888147275E1;-5.987548828E-4;1.347198486E-2;-9.812544708E0;9.812553975E0
4.889151475E1;1.796264648E-2;-1.661544800E-2;-9.826765137E0;9.826795601E0
4.890155575E1;2.424957275E-2;-1.706451416E-2;-9.816735992E0;9.816780775E0
4.891159675E1;4.430786133E-2;-2.215393066E-2;-9.821376343E0;9.821501273E0
4.892163775E1;2.948867798E-2;-1.721420288E-2;-9.841584320E0;9.841643554E0
4.893167975E1;2.499801636E-2;-2.604583740E-2;-9.836494904E0;9.836561151E0
4.894172075E1;1.002914429E-2;-3.592529297E-2;-9.812694397E0;9.812765285E0
4.895176175E1;1.182540894E-2;-3.697311401E-2;-9.805060272E0;9.805137112E0
4.896180375E1;5.538482666E-3;-2.933898926E-2;-9.822274475E0;9.822319854E0
4.897184475E1;-4.490661621E-4;-2.469863892E-2;-9.831704865E0;9.831735898E0
4.898188575E1;6.137237549E-3;-0.000000000E0;-9.816586304E0;9.816588222E0
4.899192675E1;1.601669312E-2;-1.062789917E-2;-9.800120544E0;9.800139396E0
4.900196875E1;-2.993774414E-3;1.002914429E-2;-9.812245331E0;9.812250913E0
4.901200975E1;2.140548706E-2;-5.239105225E-3;-9.829459534E0;9.829484237E0
4.902205075E1;3.158432007E-2;-1.676513672E-2;-9.818532257E0;9.818597370E0
4.903209275E1;-1.197509766E-3;-9.280700684E-3;-9.784403229E0;9.784407704E0
4.904213375E1;8.382568359E-3;-5.538482666E-3;-9.796228638E0;9.796233790E0
4.905217475E1;1.347198486E-2;2.095642090E-3;-9.785750427E0;9.785759925E0
4.906221575E1;2.335144043E-2;1.317260742E-2;-9.784403229E0;9.784439961E0
4.907225775E1;4.715194702E-2;-1.017883301E-2;-9.735155640E0;9.735275150E0
4.908229875E1;4.849914551E-2;-8.083190918E-3;-9.768985291E0;9.769109023E0
4.909233975E1;3.996688843E-2;2.993774414E-3;-9.807006226E0;9.807088122E0
4.910238175E1;3.592529297E-2;4.041595459E-3;-9.801467743E0;9.801534414E0
4.911242275E1;4.086502075E-2;-1.945953369E-2;-9.769134979E0;9.769239831E0
4.912246375E1;4.056564331E-2;-4.206253052E-2;-9.783505096E0;9.783679615E0
4.913250575E1;4.430786133E-2;-3.278182983E-2;-9.774972839E0;9.775128227E0
4.914254675E1;2.679428101E-2;-3.802093506E-2;-9.804760895E0;9.804871224E0
4.915258775E1;5.358856201E-2;-3.682342529E-2;-9.788893890E0;9.789109832E0
4.916262875E1;4.251159668E-2;-2.754272461E-2;-9.817185059E0;9.817315739E0
4.917267075E1;7.708969116E-2;-1.736389160E-2;-9.885443115E0;9.885758945E0
4.918271175E1;1.005908203E-1;-5.987548828E-4;-9.923763428E0;9.924273245E0
4.919275275E1;9.595046997E-2;3.442840576E-3;-9.899663544E0;9.900129122E0
4.920279475E1;1.119671631E-1;2.350112915E-2;-9.907597046E0;9.908257575E0
4.921283575E1;9.744735718E-2;2.784210205E-2;-9.871821442E0;9.872341655E0
4.922287675E1;9.116043091E-2;3.936813354E-2;-9.841135254E0;9.841636203E0
4.923291775E1;5.688171387E-2;2.709365845E-2;-9.798623657E0;9.798826214E0
4.924295975E1;2.694396973E-2;3.293151855E-3;-9.791588287E0;9.791625913E0
4.925300075E1;-4.490661621E-4;-4.221221924E-2;-9.815987549E0;9.816078322E0
4.926304175E1;-2.574645996E-2;-4.625381470E-2;-9.849218445E0;9.849360704E0
4.927308375E1;-4.101470947E-2;-5.284011841E-2;-9.859097900E0;9.859324809E0
4.928312475E1;-1.631607056E-2;-4.685256958E-2;-9.834848328E0;9.834973462E0
4.929316575E1;5.987548828E-4;-4.370910645E-2;-9.836644592E0;9.836741721E0
4.930320675E1;1.945953369E-2;-2.110610962E-2;-9.834998016E0;9.835039915E0
4.931324875E1;5.897735596E-2;-2.140548706E-2;-9.799072723E0;9.799273583E0
4.932328975E1;7.753875732E-2;2.395019531E-3;-9.794881439E0;9.795188635E0
4.933333075E1;7.484436035E-2;-3.248245239E-2;-9.827663269E0;9.828001939E0
4.934337275E1;5.284011841E-2;-3.038681030E-2;-9.824669495E0;9.824858580E0
4.935341375E1;2.215393066E-2;-4.206253052E-2;-9.831704865E0;9.831819801E0
4.936345475E1;1.272354126E-2;-4.101470947E-2;-9.804162140E0;9.804256186E0
4.937349575E1;-2.095642090E-3;-3.547622681E-2;-9.771829376E0;9.771893998E0
4.938353775E1;-8.981323242E-3;-3.367996216E-2;-9.781110077E0;9.781172186E0
4.939357875E1;1.451980591E-2;-3.023712158E-2;-9.787696381E0;9.787753856E0
4.940361975E1;1.092727661E-2;-1.092727661E-2;-9.772428131E0;9.772440350E0
4.941366175E1;1.736389160E-2;-1.002914429E-2;-9.772428131E0;9.772448704E0
4.942370275E1;3.652404785E-2;-2.634521484E-2;-9.811496887E0;9.811600239E0
4.943374375E1;3.622467041E-2;-2.260299683E-2;-9.805060272E0;9.805153240E0
4.944378575E1;5.254074097E-2;-3.233276367E-2;-9.808802490E0;9.808996495E0
4.945382675E1;4.176315308E-2;-2.335144043E-2;-9.797875214E0;9.797992047E0
4.946386775E1;3.203338623E-2;-2.844085693E-2;-9.783954163E0;9.784047939E0
4.947390875E1;-1.496887207E-4;-1.975891113E-2;-9.780810699E0;9.780830659E0
4.948395075E1;2.529739380E-2;-2.769241333E-2;-9.788893890E0;9.788965748E0
4.949399175E1;4.520599365E-2;-5.538482666E-3;-9.804311829E0;9.804417611E0
4.950403275E1;4.939727783E-2;-3.113525391E-2;-9.823621674E0;9.823795208E0
4.951407375E1;4.805007935E-2;-1.826202393E-2;-9.821675720E0;9.821810234E0
4.952411575E1;5.298980713E-2;-2.739303589E-2;-9.830357666E0;9.830538650E0
4.953415675E1;4.505630493E-2;-3.188369751E-2;-9.832004242E0;9.832159176E0
